hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,77,16-Mar,2016,March,13,24,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,36,16-Mar,2016,March,13,24,1,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,69,16-Mar,2016,March,13,24,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,63,16-Mar,2016,March,13,24,1,3,2,0,1,BB,PRT,Online TA,TA/TO
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,162,16-Mar,2016,March,13,24,1,3,2,0,0,SC,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,106,16-Mar,2016,March,13,24,1,3,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,69,16-Mar,2016,March,13,24,2,7,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,66,16-Mar,2016,March,13,24,2,8,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,5,16-Mar,2016,March,13,25,0,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,67,16-Mar,2016,March,13,25,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,127,16-Mar,2016,March,13,25,0,2,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,192,16-Mar,2016,March,13,25,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,199,16-Mar,2016,March,13,25,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,199,16-Mar,2016,March,13,25,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,192,16-Mar,2016,March,13,25,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,49,16-Mar,2016,March,13,25,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,64,16-Mar,2016,March,13,25,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,142,16-Mar,2016,March,13,25,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,60,16-Mar,2016,March,13,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,149,16-Mar,2016,March,13,25,2,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,40,16-Mar,2016,March,13,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,40,16-Mar,2016,March,13,26,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,58,16-Mar,2016,March,13,26,2,1,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,33,16-Mar,2016,March,13,26,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,110,16-Mar,2016,March,13,26,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,78,16-Mar,2016,March,14,27,1,0,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,10,16-Mar,2016,March,14,27,1,0,2,0,0,BB,GBR,Direct,Direct
Resort Hotel,1,21,16-Mar,2016,March,14,27,2,0,2,2,0,HB,GBR,Online TA,TA/TO
Resort Hotel,1,24,16-Mar,2016,March,14,27,2,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,148,16-Mar,2016,March,14,27,2,1,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,92,16-Mar,2016,March,14,27,2,1,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,20,16-Mar,2016,March,14,27,2,2,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,108,16-Mar,2016,March,14,27,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,67,16-Mar,2016,March,14,27,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,143,16-Mar,2016,March,14,27,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,62,16-Mar,2016,March,14,27,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,143,16-Mar,2016,March,14,27,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,62,16-Mar,2016,March,14,27,2,4,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,20,16-Mar,2016,March,14,28,1,1,1,0,0,BB,DEU,Online TA,TA/TO
Resort Hotel,1,22,16-Mar,2016,March,14,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,45,16-Mar,2016,March,14,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,45,16-Mar,2016,March,14,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,76,16-Mar,2016,March,14,28,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,38,16-Mar,2016,March,14,28,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,73,16-Mar,2016,March,14,28,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,74,16-Mar,2016,March,14,28,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,79,16-Mar,2016,March,14,28,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,66,16-Mar,2016,March,14,28,1,4,2,1,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,66,16-Mar,2016,March,14,28,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,66,16-Mar,2016,March,14,28,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,24,16-Mar,2016,March,14,28,2,5,1,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,24,16-Mar,2016,March,14,28,2,5,1,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,147,16-Mar,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,TA/TO
Resort Hotel,1,2,16-Mar,2016,March,14,28,2,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,147,16-Mar,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,TA/TO
Resort Hotel,0,147,16-Mar,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,TA/TO
Resort Hotel,1,24,16-Mar,2016,March,14,28,2,5,1,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,147,16-Mar,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,TA/TO
Resort Hotel,0,147,16-Mar,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,TA/TO
Resort Hotel,1,147,16-Mar,2016,March,14,28,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,2,16-Mar,2016,March,14,28,2,5,3,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,2,16-Mar,2016,March,14,28,2,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,147,16-Mar,2016,March,14,28,2,5,2,0,0,HB,LUX,Offline TA/TO,TA/TO
Resort Hotel,1,147,16-Mar,2016,March,14,28,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,24,16-Mar,2016,March,14,28,2,5,1,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,147,16-Mar,2016,March,14,28,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,29,16-Mar,2016,March,14,29,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,29,16-Mar,2016,March,14,29,0,2,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,53,16-Mar,2016,March,14,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,167,16-Mar,2016,March,14,29,1,5,1,0,0,BB,GBR,Groups,Direct
Resort Hotel,1,36,16-Mar,2016,March,14,29,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,36,16-Mar,2016,March,14,29,2,7,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,43,16-Mar,2016,March,14,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,2,16-Mar,2016,March,14,30,0,2,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,2,16-Mar,2016,March,14,30,0,2,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,168,16-Mar,2016,March,14,30,0,4,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,0,4,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,0,4,1,0,0,BB,DEU,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,1,4,3,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,1,4,1,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,1,4,2,1,0,BB,GBR,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,1,4,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,1,4,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,1,4,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,156,16-Mar,2016,March,14,30,1,4,2,0,0,BB,GBR,Direct,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,1,4,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,1,4,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,1,4,2,0,1,BB,GBR,Groups,Direct
Resort Hotel,0,168,16-Mar,2016,March,14,30,1,4,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,1,123,16-Mar,2016,March,14,30,2,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,205,16-Mar,2016,March,14,30,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,0,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,1,224,16-Mar,2016,March,14,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,1,0,0,BB,AUT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,POL,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,BEL,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,1,0,0,BB,NLD,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,3,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,1,0,0,BB,BEL,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,1,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,1,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,0,3,1,0,0,BB,GBR,Groups,Direct
Resort Hotel,1,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,3,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,1,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,1,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,1,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,NLD,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,1,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,1,0,0,BB,BEL,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,1,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,2,3,2,0,0,BB,NLD,Groups,Direct
Resort Hotel,1,37,16-Mar,2016,March,14,31,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,NLD,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,1,3,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,169,16-Mar,2016,March,14,31,2,3,2,0,0,BB,BEL,Groups,Direct
Resort Hotel,1,91,16-Mar,2016,March,14,31,2,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,76,16-Mar,2016,March,14,31,3,8,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,45,16-Mar,2016,March,14,31,4,13,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,31,16-Apr,2016,April,14,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,16-Apr,2016,April,14,1,0,2,1,0,0,BB,GBR,Groups,Direct
Resort Hotel,0,144,16-Apr,2016,April,14,1,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,144,16-Apr,2016,April,14,1,2,2,2,0,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,0,144,16-Apr,2016,April,14,1,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,163,16-Apr,2016,April,14,1,2,5,2,0,0,BB,CHE,Online TA,TA/TO
Resort Hotel,1,38,16-Apr,2016,April,14,1,2,7,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,175,16-Apr,2016,April,14,2,2,2,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,1,39,16-Apr,2016,April,14,2,2,1,3,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,32,16-Apr,2016,April,14,2,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,222,16-Apr,2016,April,14,2,2,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,59,16-Apr,2016,April,14,2,2,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,222,16-Apr,2016,April,14,2,2,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,32,16-Apr,2016,April,14,2,4,10,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,16-Apr,2016,April,15,3,2,0,2,0,0,BB,GBR,Groups,Direct
Resort Hotel,1,60,16-Apr,2016,April,15,3,2,0,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,16-Apr,2016,April,15,3,2,1,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,33,16-Apr,2016,April,15,3,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,33,16-Apr,2016,April,15,3,2,2,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,61,16-Apr,2016,April,15,3,2,1,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,182,16-Apr,2016,April,15,4,0,0,2,1,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,1,27,16-Apr,2016,April,15,4,1,1,1,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,1,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,1,139,16-Apr,2016,April,15,4,1,1,3,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,1,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,1,2,0,0,HB,DEU,Groups,TA/TO
Resort Hotel,1,42,16-Apr,2016,April,15,4,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,171,16-Apr,2016,April,15,4,1,3,2,0,0,SC,DEU,Groups,TA/TO
Resort Hotel,1,27,16-Apr,2016,April,15,4,1,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,116,16-Apr,2016,April,15,4,2,5,2,0,0,HB,GBR,Groups,Direct
Resort Hotel,1,116,16-Apr,2016,April,15,4,2,5,2,0,0,HB,GBR,Groups,Direct
Resort Hotel,1,116,16-Apr,2016,April,15,4,2,5,2,0,0,HB,GBR,Groups,Direct
Resort Hotel,1,116,16-Apr,2016,April,15,4,2,5,2,0,0,HB,GBR,Groups,Direct
Resort Hotel,1,116,16-Apr,2016,April,15,4,2,5,2,0,0,HB,GBR,Groups,Direct
Resort Hotel,1,116,16-Apr,2016,April,15,4,2,5,2,0,0,HB,GBR,Groups,Direct
