order_id,customer_id,product_id,purchase_amount,is_reordered,purchased_on,event_time
O43525,C5192,P1693,63.46,1,2020-07-28 10:44:05,2024-05-02T05:39:17.835Z
O43526,C533,P16493,4.79,0,2021-04-18 11:01:20,2024-05-02T05:39:17.835Z
O43527,C5439,P4079,43.39,0,2020-09-30 23:46:32,2024-05-02T05:39:17.835Z
O43528,C9298,P2578,43.85,1,2020-07-09 08:14:06,2024-05-02T05:39:17.835Z
O43529,C6845,P5615,59.26,0,2020-06-12 04:19:35,2024-05-02T05:39:17.835Z
O43530,C7355,P14765,45.84,1,2021-01-25 21:50:56,2024-05-02T05:39:17.835Z
O43531,C6609,P15409,16.83,0,2020-05-13 10:48:46,2024-05-02T05:39:17.835Z
O43532,C2190,P11852,81.38,0,2020-08-17 01:48:16,2024-05-02T05:39:17.835Z
O43533,C3745,P3580,65.93,1,2021-02-19 19:51:58,2024-05-02T05:39:17.835Z
O43534,C1856,P6678,47.31,0,2021-01-24 18:09:52,2024-05-02T05:39:17.835Z
O43535,C7034,P15295,84.45,1,2020-03-19 00:05:08,2024-05-02T05:39:17.835Z
O43536,C681,P9501,13.48,1,2020-07-15 02:59:26,2024-05-02T05:39:17.835Z
O43537,C3196,P14219,63.7,0,2021-02-07 06:46:28,2024-05-02T05:39:17.835Z
O43538,C6662,P1249,67.12,1,2020-09-08 20:38:38,2024-05-02T05:39:17.835Z
O43539,C5620,P13858,40.46,0,2020-06-03 21:03:49,2024-05-02T05:39:17.835Z
O43540,C1044,P13748,84.82,0,2021-03-24 14:25:41,2024-05-02T05:39:17.835Z
O43541,C8849,P11131,46.28,1,2021-05-07 02:13:21,2024-05-02T05:39:17.835Z
O43542,C8514,P9486,29.01,0,2021-05-19 06:04:37,2024-05-02T05:39:17.835Z
O43543,C4580,P1331,23.6,0,2020-11-22 21:49:38,2024-05-02T05:39:17.835Z
O43544,C4239,P4946,25.74,1,2020-07-29 00:54:31,2024-05-02T05:39:17.835Z
O43545,C6630,P13082,90.21,1,2020-05-27 04:28:47,2024-05-02T05:39:17.835Z
O43546,C5031,P2236,77.97,1,2020-12-26 19:55:16,2024-05-02T05:39:17.835Z
O43547,C3073,P15534,65.16,0,2020-01-06 08:20:36,2024-05-02T05:39:17.835Z
O43548,C8838,P14773,12.29,0,2020-11-19 10:04:46,2024-05-02T05:39:17.835Z
O43549,C9803,P8729,17.75,1,2021-02-02 21:18:19,2024-05-02T05:39:17.836Z
O43550,C7356,P10727,56.48,1,2020-03-16 09:08:52,2024-05-02T05:39:17.836Z
O43551,C7753,P8111,99.27,1,2021-03-26 22:25:18,2024-05-02T05:39:17.836Z
O43552,C3716,P4851,81.98,1,2021-05-31 03:16:50,2024-05-02T05:39:17.836Z
O43553,C1223,P9585,93.1,0,2020-01-02 11:45:50,2024-05-02T05:39:17.836Z
O43554,C6830,P11669,54.18,1,2020-05-24 17:39:13,2024-05-02T05:39:17.836Z
O43555,C8612,P11030,63.46,1,2020-05-04 12:32:45,2024-05-02T05:39:17.836Z
O43556,C9535,P5871,78.11,1,2021-05-31 22:30:03,2024-05-02T05:39:17.836Z
O43557,C5831,P13810,81.37,0,2021-05-17 21:11:11,2024-05-02T05:39:17.836Z
O43558,C7706,P2013,32.61,1,2020-07-22 02:56:54,2024-05-02T05:39:17.836Z
O43559,C6946,P321,22.47,1,2020-10-08 07:14:42,2024-05-02T05:39:17.836Z
O43560,C5317,P937,44.2,1,2020-03-21 05:21:57,2024-05-02T05:39:17.836Z
O43561,C107,P11691,8.88,1,2020-07-11 05:33:10,2024-05-02T05:39:17.836Z
O43562,C2732,P10650,74.85,1,2020-09-06 01:02:21,2024-05-02T05:39:17.836Z
O43563,C8119,P15945,4.88,1,2020-05-09 13:12:19,2024-05-02T05:39:17.836Z
O43564,C7189,P7707,14.73,0,2020-12-06 08:48:38,2024-05-02T05:39:17.836Z
O43565,C4814,P9104,98.97,1,2021-05-06 04:49:42,2024-05-02T05:39:17.836Z
O43566,C9484,P8140,85.06,0,2021-01-27 03:30:35,2024-05-02T05:39:17.836Z
O43567,C4731,P4902,24.9,0,2020-05-24 19:32:28,2024-05-02T05:39:17.836Z
O43568,C3941,P9811,74.6,0,2020-06-28 20:06:14,2024-05-02T05:39:17.836Z
O43569,C2369,P13797,58.37,1,2020-06-11 04:33:45,2024-05-02T05:39:17.836Z
O43570,C2313,P7873,50.89,1,2021-02-07 09:26:46,2024-05-02T05:39:17.836Z
O43571,C3703,P11286,52.78,1,2021-05-17 05:30:53,2024-05-02T05:39:17.836Z
O43572,C5560,P6043,5.97,0,2020-12-06 06:59:31,2024-05-02T05:39:17.836Z
O43573,C6339,P6252,57.16,0,2020-08-07 22:23:36,2024-05-02T05:39:17.836Z
O43574,C4952,P16543,19.21,0,2020-11-03 22:54:53,2024-05-02T05:39:17.836Z
O43575,C7100,P8047,94.07,1,2020-06-27 01:26:43,2024-05-02T05:39:17.836Z
O43576,C6646,P14177,96.65,0,2020-04-27 03:15:41,2024-05-02T05:39:17.836Z
O43577,C8874,P9918,80.19,1,2020-06-27 20:26:18,2024-05-02T05:39:17.836Z
O43578,C488,P11677,92.43,0,2020-08-05 09:58:46,2024-05-02T05:39:17.836Z
O43579,C4240,P2277,50.15,0,2021-04-30 11:00:17,2024-05-02T05:39:17.836Z
O43580,C9584,P11454,41.78,1,2020-09-21 13:12:17,2024-05-02T05:39:17.836Z
O43581,C73,P3684,29.99,0,2021-02-27 13:05:54,2024-05-02T05:39:17.836Z
O43582,C7189,P2717,5.02,1,2021-01-07 22:50:44,2024-05-02T05:39:17.836Z
O43583,C8591,P2815,14.77,1,2021-03-02 04:20:01,2024-05-02T05:39:17.836Z
O43584,C5681,P3026,29.05,1,2020-01-10 00:49:52,2024-05-02T05:39:17.836Z
O43585,C8546,P1668,30.31,1,2020-11-08 19:16:46,2024-05-02T05:39:17.836Z
O43586,C4330,P5070,17.71,0,2021-05-11 17:06:11,2024-05-02T05:39:17.836Z
O43587,C7422,P13858,14.33,0,2021-02-09 10:57:22,2024-05-02T05:39:17.836Z
O43588,C1484,P6600,64.42,1,2020-05-17 12:38:04,2024-05-02T05:39:17.836Z
O43589,C994,P1655,3.41,0,2020-02-04 11:14:29,2024-05-02T05:39:17.836Z
O43590,C319,P5636,96.66,0,2021-04-25 03:09:53,2024-05-02T05:39:17.836Z
O43591,C6552,P13134,39.17,1,2020-11-25 01:09:33,2024-05-02T05:39:17.836Z
O43592,C9197,P7420,89.52,0,2021-02-04 03:44:54,2024-05-02T05:39:17.836Z
O43593,C4126,P738,67.41,0,2021-05-20 17:04:17,2024-05-02T05:39:17.836Z
O43594,C4501,P6140,30.59,1,2020-04-18 05:05:09,2024-05-02T05:39:17.836Z
O43595,C8524,P4403,4.91,1,2020-11-18 15:23:45,2024-05-02T05:39:17.836Z
O43596,C5924,P5091,92.58,1,2020-02-19 05:49:42,2024-05-02T05:39:17.836Z
O43597,C2303,P8854,85.83,1,2020-01-02 21:42:14,2024-05-02T05:39:17.836Z
O43598,C5684,P93,8.77,0,2021-05-17 06:43:40,2024-05-02T05:39:17.836Z
O43599,C5990,P13008,96.48,1,2020-08-06 04:35:17,2024-05-02T05:39:17.836Z
O43600,C1666,P10641,6.64,0,2020-11-26 09:49:48,2024-05-02T05:39:17.836Z
O43601,C5578,P5166,16.84,0,2021-03-09 20:59:41,2024-05-02T05:39:17.836Z
O43602,C4551,P10651,28.71,1,2020-01-02 21:42:42,2024-05-02T05:39:17.836Z
O43603,C9985,P6165,63.58,0,2021-04-04 23:27:31,2024-05-02T05:39:17.836Z
O43604,C616,P10657,53.13,1,2021-04-27 04:32:08,2024-05-02T05:39:17.836Z
O43605,C2021,P7578,71.18,0,2020-12-07 11:01:52,2024-05-02T05:39:17.836Z
O43606,C1173,P15657,89.92,1,2020-06-18 00:14:25,2024-05-02T05:39:17.836Z
O43607,C4513,P16522,64.13,0,2021-03-09 11:02:36,2024-05-02T05:39:17.836Z
O43608,C4133,P3588,3.43,1,2020-03-31 14:04:43,2024-05-02T05:39:17.836Z
O43609,C5053,P2196,14.72,1,2021-05-25 09:38:14,2024-05-02T05:39:17.836Z
O43610,C5473,P5935,33.33,0,2020-09-02 22:06:20,2024-05-02T05:39:17.836Z
O43611,C3256,P14799,59.83,1,2020-06-02 09:43:16,2024-05-02T05:39:17.836Z
O43612,C6583,P16498,6.48,1,2021-01-28 09:55:16,2024-05-02T05:39:17.836Z
O43613,C2001,P6883,78.62,1,2020-09-22 23:08:16,2024-05-02T05:39:17.836Z
O43614,C8855,P15800,63.31,0,2021-02-26 00:23:17,2024-05-02T05:39:17.836Z
O43615,C3631,P12170,59.79,0,2020-01-02 06:12:11,2024-05-02T05:39:17.836Z
O43616,C1227,P3999,27.31,1,2021-01-04 14:30:34,2024-05-02T05:39:17.836Z
O43617,C4062,P154,80.23,0,2020-12-15 01:33:10,2024-05-02T05:39:17.836Z
O43618,C5151,P5915,29.71,0,2020-03-23 01:40:48,2024-05-02T05:39:17.836Z
O43619,C1220,P5480,69.33,1,2020-09-01 17:31:21,2024-05-02T05:39:17.837Z
O43620,C4695,P7636,59.79,1,2020-09-15 01:35:11,2024-05-02T05:39:17.837Z
O43621,C6425,P1874,82.12,1,2020-12-24 15:31:55,2024-05-02T05:39:17.837Z
O43622,C969,P11888,84.52,0,2020-08-05 02:01:48,2024-05-02T05:39:17.837Z
O43623,C634,P14464,76.48,1,2021-01-22 07:10:42,2024-05-02T05:39:17.837Z
O43624,C4141,P5791,56.55,1,2021-04-24 04:26:18,2024-05-02T05:39:17.837Z
O43625,C968,P10724,21.74,1,2021-05-10 01:06:51,2024-05-02T05:39:17.837Z
O43626,C6963,P10793,91.79,1,2020-09-23 08:48:52,2024-05-02T05:39:17.837Z
O43627,C6859,P13151,42.66,1,2021-02-06 16:37:42,2024-05-02T05:39:17.837Z
O43628,C2380,P8431,20.51,1,2021-02-14 02:56:11,2024-05-02T05:39:17.837Z
O43629,C41,P1864,91.77,1,2020-05-31 20:14:27,2024-05-02T05:39:17.837Z
O43630,C4660,P16706,92.46,1,2021-03-25 22:31:25,2024-05-02T05:39:17.837Z
O43631,C9452,P2192,96.35,1,2020-06-30 17:03:14,2024-05-02T05:39:17.837Z
O43632,C1021,P15676,80.94,1,2020-11-07 05:01:12,2024-05-02T05:39:17.837Z
O43633,C3686,P12027,63.01,0,2021-05-25 09:21:19,2024-05-02T05:39:17.837Z
O43634,C4701,P899,90.42,0,2020-04-16 23:20:39,2024-05-02T05:39:17.837Z
O43635,C543,P6534,29.71,0,2020-11-23 13:44:52,2024-05-02T05:39:17.837Z
O43636,C6067,P13337,55.33,1,2020-10-01 00:45:29,2024-05-02T05:39:17.837Z
O43637,C9615,P10942,3.9,1,2020-06-08 03:25:30,2024-05-02T05:39:17.837Z
O43638,C9137,P16246,98.35,1,2020-07-10 03:10:28,2024-05-02T05:39:17.837Z
O43639,C5935,P15995,89.69,1,2021-01-21 02:37:35,2024-05-02T05:39:17.837Z
O43640,C7114,P13618,23.21,0,2020-09-17 23:44:46,2024-05-02T05:39:17.837Z
O43641,C5800,P5745,11.17,1,2020-05-28 18:45:39,2024-05-02T05:39:17.837Z
O43642,C5053,P15088,71.45,1,2020-03-23 10:44:54,2024-05-02T05:39:17.837Z
O43643,C6490,P8910,22.43,1,2020-01-11 03:26:48,2024-05-02T05:39:17.837Z
O43644,C7931,P4687,58.57,1,2020-11-14 08:27:17,2024-05-02T05:39:17.837Z
O43645,C7967,P1829,26.49,0,2021-05-09 05:05:17,2024-05-02T05:39:17.837Z
O43646,C5621,P1188,31.48,0,2020-03-26 11:14:02,2024-05-02T05:39:17.837Z
O43647,C8924,P3022,90.49,1,2020-07-13 06:34:26,2024-05-02T05:39:17.837Z
O43648,C358,P208,16.53,1,2020-05-26 08:25:13,2024-05-02T05:39:17.837Z
O43649,C2351,P2665,36.71,1,2020-07-01 03:28:07,2024-05-02T05:39:17.837Z
O43650,C8164,P2838,66.68,1,2021-05-27 05:15:13,2024-05-02T05:39:17.837Z
O43651,C4400,P3852,85.28,0,2021-05-26 20:06:11,2024-05-02T05:39:17.837Z
O43652,C9869,P1103,15.12,1,2021-05-06 14:49:23,2024-05-02T05:39:17.837Z
O43653,C8060,P2795,54.75,1,2020-08-12 18:17:33,2024-05-02T05:39:17.837Z
O43654,C1882,P15749,29.93,1,2021-05-07 10:17:43,2024-05-02T05:39:17.837Z
O43655,C1344,P3998,75.95,1,2021-01-06 05:26:12,2024-05-02T05:39:17.837Z
O43656,C1002,P5509,65.92,1,2021-03-17 04:35:26,2024-05-02T05:39:17.837Z
O43657,C4367,P10182,95.58,0,2020-07-07 13:58:07,2024-05-02T05:39:17.837Z
O43658,C3968,P1038,101.35,1,2021-05-20 05:48:32,2024-05-02T05:39:17.837Z
O43659,C4724,P6181,59.51,0,2020-08-21 21:15:35,2024-05-02T05:39:17.837Z
O43660,C1158,P9600,101.33,0,2020-04-25 20:20:36,2024-05-02T05:39:17.837Z
O43661,C7926,P8766,87.42,1,2020-05-10 09:14:38,2024-05-02T05:39:17.837Z
O43662,C9904,P13617,64.68,0,2021-02-18 01:34:39,2024-05-02T05:39:17.837Z
O43663,C1237,P2641,10.72,0,2020-09-12 07:37:58,2024-05-02T05:39:17.837Z
O43664,C633,P5876,72.14,1,2020-01-16 18:48:07,2024-05-02T05:39:17.837Z
O43665,C9210,P15385,37.91,1,2020-09-14 01:41:34,2024-05-02T05:39:17.837Z
O43666,C1669,P6717,2.01,0,2021-04-26 19:53:00,2024-05-02T05:39:17.837Z
O43667,C5096,P8315,68.92,1,2020-01-18 06:47:00,2024-05-02T05:39:17.837Z
O43668,C5875,P10301,70.23,1,2021-05-01 00:49:19,2024-05-02T05:39:17.837Z
O43669,C8908,P14338,19.86,0,2021-02-21 14:07:34,2024-05-02T05:39:17.837Z
O43670,C2452,P6782,77.54,0,2020-10-24 11:39:54,2024-05-02T05:39:17.837Z
O43671,C7983,P14606,19.93,1,2021-04-27 22:26:20,2024-05-02T05:39:17.837Z
O43672,C9655,P3431,13.88,0,2021-03-24 15:46:31,2024-05-02T05:39:17.837Z
O43673,C1694,P1838,76.92,1,2020-12-09 06:28:55,2024-05-02T05:39:17.837Z
O43674,C6851,P16828,61.01,1,2020-07-20 20:24:20,2024-05-02T05:39:17.837Z
O43675,C7881,P12463,52.21,1,2021-03-22 01:27:38,2024-05-02T05:39:17.837Z
O43676,C707,P13986,73.01,1,2020-10-24 11:16:35,2024-05-02T05:39:17.837Z
O43677,C2125,P4533,59.25,0,2020-04-16 20:49:53,2024-05-02T05:39:17.837Z
O43678,C6942,P2145,68.54,0,2021-04-20 19:53:41,2024-05-02T05:39:17.837Z
O43679,C6473,P14249,6.04,1,2021-02-24 11:30:56,2024-05-02T05:39:17.837Z
O43680,C3058,P16964,41.76,1,2020-08-05 23:53:10,2024-05-02T05:39:17.837Z
O43681,C7270,P418,6.97,1,2021-03-31 20:14:42,2024-05-02T05:39:17.837Z
O43682,C9552,P1512,77.09,1,2021-01-14 22:39:11,2024-05-02T05:39:17.837Z
O43683,C6564,P13310,44.23,1,2020-09-06 08:49:44,2024-05-02T05:39:17.837Z
O43684,C7731,P12452,26.04,1,2021-03-23 12:18:28,2024-05-02T05:39:17.837Z
O43685,C2521,P9798,78.63,1,2020-04-24 13:10:03,2024-05-02T05:39:17.837Z
O43686,C2784,P7525,85.03,0,2021-04-21 15:27:35,2024-05-02T05:39:17.837Z
O43687,C7052,P588,24.92,1,2020-10-04 08:27:39,2024-05-02T05:39:17.837Z
O43688,C7135,P4866,88.57,0,2021-01-21 13:41:17,2024-05-02T05:39:17.837Z
O43689,C5841,P2131,2.54,1,2020-05-02 08:56:44,2024-05-02T05:39:17.838Z
O43690,C3328,P11669,40.63,1,2020-02-03 23:37:45,2024-05-02T05:39:17.838Z
O43691,C8618,P186,16.71,0,2020-03-04 01:37:04,2024-05-02T05:39:17.838Z
O43692,C1336,P4569,91.72,1,2021-01-24 03:28:42,2024-05-02T05:39:17.838Z
O43693,C9275,P13012,99.73,0,2020-02-24 05:57:15,2024-05-02T05:39:17.838Z
O43694,C609,P6077,47.6,1,2020-01-17 00:12:13,2024-05-02T05:39:17.838Z
O43695,C8233,P6145,63.83,0,2020-07-17 22:36:51,2024-05-02T05:39:17.838Z
O43696,C6273,P16128,86.65,1,2020-01-30 23:30:36,2024-05-02T05:39:17.838Z
O43697,C1869,P9153,90.33,0,2021-04-10 02:50:29,2024-05-02T05:39:17.838Z
O43698,C2149,P10596,65.64,1,2021-05-04 12:52:02,2024-05-02T05:39:17.838Z
O43699,C6651,P9288,98.4,1,2021-05-11 05:29:26,2024-05-02T05:39:17.838Z
O43700,C7462,P6329,93.93,1,2020-02-02 20:40:23,2024-05-02T05:39:17.838Z
O43701,C135,P2778,54.56,0,2020-12-08 20:37:16,2024-05-02T05:39:17.838Z
O43702,C6755,P126,80.31,1,2020-04-25 11:16:42,2024-05-02T05:39:17.838Z
O43703,C361,P15062,28.64,1,2020-12-16 19:01:50,2024-05-02T05:39:17.838Z
O43704,C4927,P4840,26.17,1,2020-02-29 18:13:32,2024-05-02T05:39:17.838Z
O43705,C57,P2974,85.45,1,2020-10-01 10:26:16,2024-05-02T05:39:17.838Z
O43706,C2789,P3817,2.24,0,2020-11-19 13:10:11,2024-05-02T05:39:17.838Z
O43707,C3039,P1399,64.97,1,2020-08-16 22:55:22,2024-05-02T05:39:17.838Z
O43708,C5466,P13126,5.36,1,2020-09-19 17:13:37,2024-05-02T05:39:17.838Z
O43709,C7935,P8146,19.61,1,2021-04-24 04:55:23,2024-05-02T05:39:17.838Z
O43710,C6261,P12137,98.6,1,2020-08-04 01:45:32,2024-05-02T05:39:17.838Z
O43711,C2299,P12821,69.37,0,2020-11-26 18:00:32,2024-05-02T05:39:17.838Z
O43712,C8822,P9837,78.64,1,2020-06-19 00:00:29,2024-05-02T05:39:17.838Z
O43713,C9292,P7222,47.73,1,2021-05-16 11:19:48,2024-05-02T05:39:17.838Z
O43714,C300,P13738,70.77,1,2021-03-08 12:45:57,2024-05-02T05:39:17.838Z
O43715,C8405,P15588,35.18,1,2021-01-18 03:35:29,2024-05-02T05:39:17.838Z
O43716,C5170,P428,92.71,0,2020-02-26 03:51:08,2024-05-02T05:39:17.838Z
O43717,C8766,P12336,16.5,1,2020-10-16 21:37:39,2024-05-02T05:39:17.838Z
O43718,C4648,P666,30.3,0,2020-12-30 11:57:29,2024-05-02T05:39:17.838Z
O43719,C2315,P10888,32.48,0,2020-04-30 02:55:54,2024-05-02T05:39:17.838Z
O43720,C2307,P5419,65.51,0,2020-08-01 15:23:31,2024-05-02T05:39:17.838Z
O43721,C7451,P14285,22.98,1,2020-03-10 19:13:21,2024-05-02T05:39:17.838Z
O43722,C444,P384,90.5,1,2020-12-06 07:31:46,2024-05-02T05:39:17.838Z
O43723,C7488,P15234,60.9,1,2020-07-23 21:25:41,2024-05-02T05:39:17.838Z
O43724,C8920,P16683,26.28,1,2020-11-19 10:29:55,2024-05-02T05:39:17.838Z
O43725,C4421,P5435,61.42,1,2021-01-22 19:02:56,2024-05-02T05:39:17.838Z
O43726,C4921,P10763,69.7,1,2020-11-10 16:56:19,2024-05-02T05:39:17.838Z
O43727,C1766,P14018,47.64,1,2020-10-15 19:20:50,2024-05-02T05:39:17.838Z
O43728,C9802,P15436,84.33,1,2020-11-22 19:22:10,2024-05-02T05:39:17.838Z
O43729,C6429,P7847,71.46,1,2020-10-30 23:25:10,2024-05-02T05:39:17.838Z
O43730,C2979,P9838,47.78,1,2021-04-25 11:05:52,2024-05-02T05:39:17.838Z
O43731,C8936,P5284,62.69,0,2020-08-07 08:19:18,2024-05-02T05:39:17.838Z
O43732,C6628,P13989,41.3,1,2020-01-08 06:11:49,2024-05-02T05:39:17.838Z
O43733,C2119,P8416,39.19,1,2020-06-03 14:43:10,2024-05-02T05:39:17.838Z
O43734,C2503,P1601,18.48,1,2021-03-08 12:28:24,2024-05-02T05:39:17.838Z
O43735,C7047,P1439,34.88,1,2021-03-30 04:10:29,2024-05-02T05:39:17.838Z
O43736,C9859,P427,14.52,1,2020-12-24 07:05:55,2024-05-02T05:39:17.838Z
O43737,C6751,P3130,39.0,0,2020-01-15 15:38:13,2024-05-02T05:39:17.838Z
O43738,C1004,P2294,91.66,0,2020-04-12 09:18:54,2024-05-02T05:39:17.838Z
O43739,C8949,P13431,82.56,1,2020-07-03 10:28:50,2024-05-02T05:39:17.838Z
O43740,C2606,P7513,95.41,0,2020-01-01 14:33:35,2024-05-02T05:39:17.838Z
O43741,C1376,P14024,70.05,1,2020-01-08 10:42:45,2024-05-02T05:39:17.838Z
O43742,C4716,P3891,33.85,1,2020-08-28 01:18:16,2024-05-02T05:39:17.838Z
O43743,C8766,P8684,20.03,0,2021-02-04 11:30:28,2024-05-02T05:39:17.838Z
O43744,C8310,P838,101.05,1,2021-02-02 19:15:05,2024-05-02T05:39:17.838Z
O43745,C3912,P5229,63.85,1,2020-05-27 19:25:20,2024-05-02T05:39:17.838Z
O43746,C349,P1304,94.56,1,2021-02-23 02:13:05,2024-05-02T05:39:17.838Z
O43747,C2014,P16534,64.3,1,2020-04-14 06:48:49,2024-05-02T05:39:17.838Z
O43748,C4571,P15639,61.08,0,2020-08-02 07:41:09,2024-05-02T05:39:17.838Z
O43749,C2469,P1507,70.94,1,2020-12-03 09:42:30,2024-05-02T05:39:17.838Z
O43750,C1803,P11426,35.71,0,2021-02-01 13:44:13,2024-05-02T05:39:17.838Z
O43751,C6738,P8566,65.34,1,2021-04-08 23:46:16,2024-05-02T05:39:17.838Z
O43752,C9857,P8574,18.08,1,2020-08-08 02:22:01,2024-05-02T05:39:17.838Z
O43753,C5012,P7807,21.32,0,2020-08-01 11:46:46,2024-05-02T05:39:17.838Z
O43754,C1224,P8155,14.53,0,2020-05-03 04:11:44,2024-05-02T05:39:17.838Z
O43755,C3879,P15498,75.66,0,2021-04-16 07:56:13,2024-05-02T05:39:17.838Z
O43756,C3670,P15612,6.8,0,2021-01-01 09:10:10,2024-05-02T05:39:17.838Z
O43757,C7517,P8277,9.69,0,2020-05-28 07:05:58,2024-05-02T05:39:17.838Z
O43758,C4362,P13053,53.7,1,2021-04-04 16:07:49,2024-05-02T05:39:17.838Z
O43759,C1763,P15554,52.67,1,2020-11-27 12:55:23,2024-05-02T05:39:17.838Z
O43760,C9232,P8463,11.87,1,2020-09-02 14:45:44,2024-05-02T05:39:17.839Z
O43761,C2652,P532,62.04,0,2020-05-20 01:47:31,2024-05-02T05:39:17.839Z
O43762,C1484,P2090,36.68,0,2020-04-30 06:09:20,2024-05-02T05:39:17.839Z
O43763,C3315,P13434,64.59,1,2021-05-14 12:30:10,2024-05-02T05:39:17.839Z
O43764,C4846,P12522,17.8,0,2021-05-30 04:40:13,2024-05-02T05:39:17.839Z
O43765,C5758,P11958,11.88,0,2021-02-25 10:50:37,2024-05-02T05:39:17.839Z
O43766,C3572,P12787,30.19,1,2021-01-23 04:58:16,2024-05-02T05:39:17.839Z
O43767,C6989,P11779,62.58,0,2020-06-17 22:38:10,2024-05-02T05:39:17.839Z
O43768,C5992,P14796,94.09,1,2020-07-13 03:14:55,2024-05-02T05:39:17.839Z
O43769,C8738,P7322,44.15,1,2020-09-30 08:53:35,2024-05-02T05:39:17.839Z
O43770,C5746,P12802,67.83,1,2020-10-04 00:45:10,2024-05-02T05:39:17.839Z
O43771,C1698,P12253,18.21,0,2021-03-15 22:36:58,2024-05-02T05:39:17.839Z
O43772,C9685,P8606,14.94,1,2020-08-18 07:33:57,2024-05-02T05:39:17.839Z
O43773,C5403,P13786,7.51,0,2020-03-23 07:47:59,2024-05-02T05:39:17.839Z
O43774,C4869,P11246,63.09,1,2020-04-18 17:49:42,2024-05-02T05:39:17.839Z
O43775,C5967,P9158,85.75,1,2020-02-23 22:57:22,2024-05-02T05:39:17.839Z
O43776,C4811,P13740,94.45,1,2020-12-01 16:37:05,2024-05-02T05:39:17.839Z
O43777,C9808,P3059,74.71,0,2021-02-02 12:29:46,2024-05-02T05:39:17.839Z
O43778,C8682,P8298,80.61,1,2021-05-14 11:18:46,2024-05-02T05:39:17.839Z
O43779,C6668,P1186,29.29,1,2020-03-10 23:24:13,2024-05-02T05:39:17.839Z
O43780,C7276,P5542,57.65,0,2020-11-24 17:24:29,2024-05-02T05:39:17.839Z
O43781,C5130,P4297,11.52,1,2021-05-13 16:47:12,2024-05-02T05:39:17.839Z
O43782,C3324,P4743,98.34,0,2020-01-09 21:40:46,2024-05-02T05:39:17.839Z
O43783,C5807,P4961,52.06,1,2020-09-15 21:56:15,2024-05-02T05:39:17.839Z
O43784,C4602,P9309,51.14,0,2020-07-06 14:19:43,2024-05-02T05:39:17.839Z
O43785,C6625,P12089,43.14,0,2020-09-21 14:55:31,2024-05-02T05:39:17.839Z
O43786,C7700,P6763,49.1,1,2020-04-26 20:34:41,2024-05-02T05:39:17.839Z
O43787,C3879,P14687,3.33,1,2020-07-06 06:43:18,2024-05-02T05:39:17.839Z
O43788,C6314,P13065,14.17,1,2021-03-03 03:49:50,2024-05-02T05:39:17.839Z
O43789,C2124,P66,27.19,0,2021-03-09 13:41:45,2024-05-02T05:39:17.839Z
O43790,C5220,P2347,66.01,0,2020-06-22 21:51:40,2024-05-02T05:39:17.839Z
O43791,C2142,P10202,10.8,0,2021-04-08 14:11:46,2024-05-02T05:39:17.839Z
O43792,C7096,P11745,98.0,0,2020-02-16 02:29:01,2024-05-02T05:39:17.839Z
O43793,C9723,P27,39.5,0,2021-05-29 15:37:19,2024-05-02T05:39:17.839Z
O43794,C3484,P16608,31.27,1,2020-02-25 18:02:54,2024-05-02T05:39:17.839Z
O43795,C5586,P10094,1.22,1,2020-07-31 12:24:24,2024-05-02T05:39:17.839Z
O43796,C4336,P2602,60.65,1,2020-02-18 06:46:01,2024-05-02T05:39:17.839Z
O43797,C7230,P1981,26.15,1,2021-02-26 08:04:02,2024-05-02T05:39:17.839Z
O43798,C3862,P8880,98.85,1,2020-06-10 19:51:45,2024-05-02T05:39:17.839Z
O43799,C3636,P6458,72.18,1,2021-01-09 19:44:26,2024-05-02T05:39:17.839Z
O43800,C5048,P12622,5.6,0,2020-11-27 20:05:16,2024-05-02T05:39:17.839Z
O43801,C3473,P5832,57.5,1,2020-02-25 19:55:53,2024-05-02T05:39:17.839Z
O43802,C7637,P15970,48.3,0,2020-01-15 20:18:10,2024-05-02T05:39:17.839Z
O43803,C1681,P6553,25.33,0,2021-01-26 00:00:54,2024-05-02T05:39:17.839Z
O43804,C7323,P15155,59.45,1,2020-08-28 22:45:30,2024-05-02T05:39:17.839Z
O43805,C8069,P15322,21.26,1,2020-09-08 01:54:14,2024-05-02T05:39:17.839Z
O43806,C2322,P9578,45.75,0,2021-03-08 00:35:40,2024-05-02T05:39:17.839Z
O43807,C6761,P15883,13.77,1,2020-11-16 04:56:48,2024-05-02T05:39:17.839Z
O43808,C8261,P5375,58.03,1,2020-11-21 12:22:40,2024-05-02T05:39:17.839Z
O43809,C5088,P8369,35.84,1,2020-09-04 03:25:07,2024-05-02T05:39:17.839Z
O43810,C9999,P15030,90.73,1,2020-07-21 02:20:57,2024-05-02T05:39:17.839Z
O43811,C8907,P8694,61.75,1,2021-05-11 00:03:58,2024-05-02T05:39:17.839Z
O43812,C4477,P456,85.54,1,2020-05-02 22:13:18,2024-05-02T05:39:17.839Z
O43813,C4818,P10601,46.57,0,2020-01-10 03:34:38,2024-05-02T05:39:17.839Z
O43814,C1969,P12073,12.35,1,2021-05-15 00:56:58,2024-05-02T05:39:17.839Z
O43815,C6082,P4491,83.79,1,2020-01-10 18:58:55,2024-05-02T05:39:17.839Z
